DepMap_ID,disease,lineage_lung_adenocarcinoma,lineage_lung_squamous_cell_carcinoma,lineage_colorectal,lineage_skin,lineage_pancreas,lineage_ovary,lineage_breast,exp_AKT1,exp_AKT2,exp_AREG,exp_BRAF,exp_CBL,exp_CBLB,exp_CDH1,exp_CDH2,exp_COL1A1,exp_DEPTOR,exp_DUSP4,exp_DUSP6,exp_EGF,exp_EGFR,exp_EIF4EBP1,exp_ELK1,exp_EPS15,exp_ERBB2,exp_ERBB3,exp_ERBB4,exp_EREG,exp_ETS1,exp_FN1,exp_FOS,exp_FOXO3,exp_GAB1,exp_GRB2,exp_GSK3B,exp_HRAS,exp_IFNGR1,exp_IFNGR2,exp_IL6ST,exp_IRS1,exp_IRS2,exp_ITGA5,exp_JAK1,exp_JAK2,exp_JAK3,exp_JUN,exp_KRAS,exp_LIMK1,exp_MAP2K1,exp_MAP2K2,exp_MAP3K1,exp_MAPK1,exp_MAPK14,exp_MAPK3,exp_MAPK8,exp_MEF2A,exp_MMP2,exp_MMP9,exp_MTOR,exp_NRAS,exp_PDPK1,exp_PIK3CA,exp_PIK3CB,exp_PIK3CD,exp_PIK3R1,exp_PIK3R3,exp_PTEN,exp_RAF1,exp_RHBDF1,exp_RPS6KB1,exp_RPTOR,exp_SHC1,exp_SMAD2,exp_SMAD3,exp_SMAD4,exp_SNAI1,exp_SNAI2,exp_SOCS1,exp_SOCS3,exp_SOS1,exp_SOS2,exp_SPRY1,exp_SPRY2,exp_SPRY4,exp_STAT1,exp_STAT3,exp_STAT5A,exp_STAT5B,exp_TGFB1,exp_TGFBR1,exp_TGFBR2,exp_TSC1,exp_TSC2,exp_TWIST1,exp_VIM,exp_ZEB1,exp_ZEB2,exp_SRC,prot_ARAF,prot_BRAF,prot_CDH1,prot_CDH2,prot_ERBB2,prot_ERBB3,prot_FN1,prot_GSK3B,prot_IRS1,prot_ITGA2,prot_JAK2,prot_MAPK1,prot_MAPK9,prot_MTOR,prot_NRAS,prot_PIK3CA,prot_PIK3R1,prot_PRKCA,prot_PTEN,prot_RPTOR,prot_SHC1,prot_SMAD3,prot_SMAD4,prot_SNAI1,prot_SOCS3,prot_STAT1,prot_STAT3,prot_STAT5A,prot_SYK,drug_Gefitinib,drug_Erlotinib,drug_Afatinib,drug_Trametinib,drug_Vemurafenib,drug_Dabrafenib,drug_Alpelisib,drug_Everolimus,drug_Buparlisib,drug_Ruxolitinib,drug_Napabucasin,drug_Baricitinib,drug_Kx2391,drug_Neratinib,drug_Repsox,prot_MYC,mut_BRAF,mut_KRAS,mut_EGFR,mut_PIK3CA,mut_PTEN,mut_NRAS,mut_ERBB2,mut_MAP2K1,mut_SMAD4,mut_TGFBR2,mut_JAK1,mut_JAK2,mut_STAT3,mut_TSC1,mut_TSC2
ACH-000107,Pancreas,0,0,0,0,1,0,0,2.860696637,2.929442744,2.755417676,2.102484799,2.270660398,1.508402282,3.242860441,0.946569451,1.990596088,0.40150543,2.280034618,2.094891737,0.186682358,2.602067491,2.723093147,2.326841563,2.288695319,2.842970313,2.848121151,0.00352478,2.807451538,2.812080193,2.845579939,2.819085499,2.273034219,2.435929345,2.698395845,2.591578589,2.72649341,2.682042839,2.511453533,2.799085785,2.190152255,2.005731293,2.101558909,2.510299806,1.382160552,0.840097121,1.883425493,2.472097353,2.512174923,2.884955022,2.61172515,2.273610705,2.736964773,2.344353588,2.923311775,2.794121435,2.473118328,0.379989568,2.089520393,2.521887922,2.45772057,2.405856551,2.33627247,2.41838503,1.295739844,1.815812364,1.479241752,2.834460815,2.767778072,2.735641785,2.342067206,2.020545684,2.991126629,2.765880964,2.9046973,2.308290345,0.564765173,2.185992064,0.798205178,1.505624678,2.275915661,2.285088824,2.212214856,2.164498722,1.980975387,2.695523471,2.635030079,1.540234193,2.234945001,2.448126262,2.104241045,2.842917309,2.302522292,2.699456942,0.095843518,2.372038759,1.423090391,0.996927393,4.636363607,-0.240933,-0.359043,4.062417,0.090245,0.620344,0.570293,0.389267,-0.643759,0.127405,1.585244,-0.428401,0.205956,-0.329526,-0.138442,0.010901,-0.21247,-0.373873,-0.5478,0.173556,-0.038491,-0.143098,0.347313,-0.242744,-0.138306,-0.122516,-0.462669,0.612531,0.424811,1.448517,0.9956919,0.87038359,0.587147821,0.511344376,1,1,0.788678281,1,0.848641377,1,0.613334648,0.868247342,0.727263409,0.707256928,1,-0.22846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000108,Pancreas,0,0,0,0,1,0,0,2.777936654,2.655491659,3.300733026,1.890236261,1.953025836,1.943265343,2.952330412,2.966881069,0.878971586,2.537273843,2.565181753,2.74568486,0.154977771,2.776370244,3.005105164,2.44075053,2.472171083,2.462504525,2.487659536,0.680021145,1.066046896,2.617281746,1.878502919,2.880400351,1.822770619,1.302866226,2.787477753,2.541322904,2.702195436,2.652069592,2.847044251,2.746319097,2.458957658,2.602965171,0.260268837,2.788307938,1.306212079,1.642052269,2.43699415,2.419688229,2.195936342,2.733330141,2.671964181,2.299266386,2.84318221,2.348212098,2.841740615,2.612809793,2.168462118,0.766829941,0.072970369,2.413762246,2.721451504,2.405339542,2.177599239,2.617544024,0.867949871,1.553117254,2.370353524,2.779527118,2.738373291,2.389512519,2.455600495,2.147147174,3.246974622,2.79512609,2.926981028,2.556452504,0.314076664,0.182771094,0.980836789,2.266672094,2.301512632,2.070854592,2.82392419,2.796755003,2.058242464,2.752415984,2.457109378,0.49028376,2.203385719,1.843065459,1.944195525,3.135099408,2.213605077,2.694174718,2.172052216,3.316202663,2.191265309,0.181919032,5.215927048,0.139393,-0.283477,3.032628,0.880147,-0.008667,0.658448,-0.797377,-0.744901,0.356899,0.080288,-0.133219,0.406038,-0.139176,0.5424,0.098487,0.009809,-0.091608,0.070042,0.810357,0.44354,0.157429,0.8987,-0.006723,-0.401349,0.480551,-0.604418,-0.001027,0.036543,-1.232325,0.902497445,0.905658059,0.893155606,0.758772517,1,0.962247177,0.963116588,1,,1,0.630670251,0.890417954,0.628956651,0.845946763,0.896702578,-0.426781,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ACH-000117,Breast,0,0,0,0,0,0,1,3.170847015,3.049358959,1.252915746,2.027610273,1.645197742,1.390596903,3.169035003,0.159245233,2.251814974,1.759353651,2.576149686,2.399454148,1.397124615,0.253240163,2.787103467,2.307423594,2.148556531,3.63155332,3.013410231,0.021908945,0.360093801,0.36873532,2.585626233,3.200406175,2.131389543,2.385400447,2.549586367,2.591082698,2.824035333,2.579514532,2.177255119,2.641447467,1.284256244,0.54000012,2.129747399,2.357169497,1.160463332,0.038606834,2.75242177,2.157440659,2.095902655,2.660858839,2.697472887,2.037744166,2.681084316,2.506786757,2.920042816,2.409938112,2.152402935,0.281139428,0.208377249,2.367120637,2.574341715,2.563512514,1.820942651,2.387244145,0.20358973,1.930076333,2.815180227,2.582753186,2.812682879,2.706544826,2.867965415,1.987416716,2.730701078,2.736031317,2.280528179,2.494809225,1.006304752,0.237696407,0.579937256,0.914510339,2.26286286,2.227481542,1.987315885,1.427913738,2.41102269,2.66563363,2.521233682,0.560121586,2.04254851,2.104213023,2.569433115,1.04885277,2.134787755,2.70091948,0.154647646,2.009286771,0.562170112,0.446117396,3.591954623,-0.189489,0.758356,3.654276,-0.042403,5.117843,1.392883,-0.733925,-0.112984,-0.465519,-0.573894,-0.579093,0.160984,0.826765,0.497914,-0.09336,-0.450918,-0.192976,-1.620561,1.050144,0.219348,0.274094,-0.115186,-0.327677,-0.111557,-0.622666,-0.33096,-0.321736,-0.271572,2.00065,0.905344771,0.902863948,0.791403435,0.998914769,1,1,0.80158368,0.823646119,0.810019019,1,0.707912104,0.913305519,0.604785901,0.810480035,0.961946893,0.00667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACH-000118,Pancreas,0,0,0,0,1,0,0,2.955249945,2.577566812,3.336143628,2.051757612,1.827379014,1.741546215,3.05622735,2.170320985,2.391137672,1.347455222,2.304962965,2.032698523,0.193279039,2.64589512,2.735892487,2.269755524,2.255098645,2.617120591,2.209377247,0.323002519,3.184862824,2.515441428,2.910622749,2.826409746,1.980520632,2.101794067,2.354447593,2.521729577,2.811980361,2.82248213,2.718827304,2.729413757,1.93026778,1.366512677,2.222592256,2.681381898,0.79630838,0.609442007,2.566443168,2.275421162,2.350185915,2.861303393,2.837861463,2.109794415,2.601361147,2.1904376,2.799903038,2.430997312,2.52827083,1.398632522,0.01158274,2.559077866,2.606381555,2.296574555,2.048375051,2.322871138,1.191711558,1.562802061,1.703284974,2.3060358,2.817725029,2.408517681,2.505534254,2.038434703,2.494785471,2.795020631,2.785184456,2.600851708,1.589531288,1.711311514,0.588673756,1.908179629,2.12360082,2.161048189,1.582280281,2.416419789,2.236555628,2.640455892,2.618099572,1.929880122,2.448242586,2.342640947,1.910158384,2.66915639,2.266628982,2.61314787,0,2.893266514,1.397114429,1.184928874,4.729759399,-0.106669,0.129803,3.725257,-0.22041,0.499346,0.099255,-0.487277,-0.009139,0.035484,1.341061,-0.623163,0.083976,-0.015986,0.56397,0.425595,0.011493,-0.055913,-0.748616,-0.318832,-0.16552,0.242917,-0.200548,-0.194899,0.019352,-0.593791,0.962559,0.147997,0.395475,2.392157,0.98665314,1,0.871875859,0.47986152,1,0.954946928,0.780966893,1,0.739911151,1,0.753286295,0.886638579,0.593011148,0.797631529,0.868296483,-0.312121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000123,Ovary,0,0,0,0,0,1,0,2.811210435,2.883168727,2.113555562,2.118800981,2.303465505,1.440413323,0.531773714,1.40074827,1.225638862,1.315520513,0.28950364,2.953887348,0.35486126,0.350646866,2.925885729,2.617664472,2.401605064,2.547206297,1.938407449,2.409548146,1.70986019,0.948983928,1.573042265,3.040997065,2.033549046,1.904278937,2.803789089,2.446653584,2.560547649,2.423318132,2.554109998,2.520267911,2.629629381,0.677733187,1.129405295,2.565384051,1.662225396,1.329408056,2.632948236,2.480279345,2.084719312,2.731323172,2.841960044,1.290559913,2.803175097,2.597439611,2.51103529,2.534434027,2.376981825,0.399035149,0.188128449,2.439623851,2.702551536,2.465779074,1.967931191,2.186042814,1.090577705,1.527558609,2.367210952,2.564767404,2.897928136,2.37379682,2.745065122,2.057656875,3.168907925,2.735320951,1.353160452,2.719350984,0.475222675,0.157706977,0.318734555,0.887613319,2.160128746,2.130994546,2.098283583,2.012108695,2.060958077,3.140496533,2.766500144,0.236465311,2.633695139,2.223412615,2.291146503,1.452019565,2.260995045,2.497348706,0.647334383,2.0813053,2.309051939,0.294679093,3.512934784,0.488787,0.303499,-0.785901,0.231877,0.088651,-0.37287,-0.9064,-0.328585,0.450308,-0.708341,-0.069463,-0.100545,0.37401,-0.219443,-0.260403,-0.07066,-0.468902,-0.508578,0.856139,-0.048217,-0.06597,-0.550672,-0.156666,-0.376522,0.073996,-1.115603,-0.059794,-0.045881,-3.023869,0.798082906,1,0.763488522,0.864839084,0.904563659,0.799589252,0.825611859,0.884996164,0.560294458,0.900798535,0.596961248,0.923987273,0.334540078,0.892707459,1,-0.220106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000132,Ovary,0,0,0,0,0,1,0,2.881475106,2.591139961,2.136581297,1.989972328,2.01380866,2.134811234,2.578935843,2.636781001,1.883471839,1.94082002,1.827389036,2.796770035,0.359267321,2.364344437,2.714689844,2.085830116,2.648062945,2.536140251,2.50453067,0.322227513,0.406993092,2.484420278,3.669852487,3.348070368,2.220867986,1.765207356,2.681347666,2.394985151,2.647371927,2.763616569,2.673266881,2.651628662,1.980541159,2.311425528,1.993908668,2.76458179,1.37767564,0.424836633,3.270925279,2.472090941,2.453373214,2.520531746,2.666069072,2.291960468,2.699459073,2.503337668,2.569478938,2.372853611,2.449812901,1.358908082,0.075885765,2.495446896,2.815113161,2.243823658,2.470362651,2.30700161,1.868907034,2.26016398,2.488935964,2.592618362,2.905525638,2.433997782,2.365846709,2.041174283,2.700737197,2.923297493,2.742017223,2.562630182,0.754843593,1.945745695,0.659138706,2.398415971,2.317216049,2.455959394,1.583052426,2.228738634,1.712257631,2.828208471,2.707590664,1.585435773,2.063273707,1.774850609,2.417082038,2.66779497,2.360784219,2.500635866,1.858083059,2.669981036,0.599991281,0.907809874,2.276672339,0.249727,-0.669302,1.571112,0.589117,-0.29835,0.265601,1.483069,0.292342,0.301536,-0.490872,0.003329,-0.295127,0.150128,0.122325,-0.030497,0.334013,0.057717,0.237558,0.471513,0.150312,0.038791,1.276355,0.104124,-0.745267,-0.440393,-0.128114,0.060646,0.143112,0.476139,1,1,0.907417518,0.942843678,1,1,1,0.928229312,0.85310877,1,0.640498863,0.91483032,0.661223332,0.976188121,0.760271178,-0.023911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000138,Pancreas,0,0,0,0,1,0,0,2.807715645,2.671617978,3.130171172,1.971937347,2.061880218,2.056120481,2.995573633,2.610962166,2.323695018,1.358940994,2.66757874,2.873206547,1.415344197,2.640486906,2.901996984,2.216200638,2.394379287,2.734875817,2.748446982,0.061263999,3.024934767,2.733121226,2.359865916,2.692483002,2.262020827,2.234084212,2.630534361,2.582234796,2.245779551,2.689556017,2.689205479,2.597528743,2.543189886,1.930944882,2.525901397,2.815496853,1.331528057,1.421731158,2.783672597,2.598202523,2.534815932,2.801193911,2.644971159,2.511645611,2.641981993,2.483715123,2.597598163,2.606954049,2.479572063,0.508629483,0.71375432,2.444441557,2.461481413,2.321488106,2.246038389,2.535678852,1.717863593,1.721899866,1.786478094,2.579779688,2.556019182,2.675455348,2.374103969,1.919732881,2.9747083,2.471206345,3.001807665,0.251869158,1.664771055,2.343349985,1.252667934,2.605117073,2.250405172,2.280495692,2.595784453,2.611607981,2.385724095,2.833717787,2.651862385,1.700095134,2.363173582,2.636201013,1.706036094,2.776613768,2.087679139,2.645094885,0,3.393357801,1.965767188,0.856277282,5.34726879,-0.479773,-0.00177,3.216957,0.078267,0.621121,0.594245,0.350732,0.008067,1.187021,1.356512,-0.214205,0.297005,-0.33456,-0.180353,0.108345,-0.030447,0.014276,0.654244,0.11711,-0.37585,0.171565,-0.093806,-0.224165,-0.065416,-0.395752,-0.002923,0.325344,0.25288,0.273878,0.876389532,0.777409472,0.624593977,0.647354592,1,0.91331782,0.822658122,0.52803531,0.797726306,1,0.710723591,0.855375316,0.469682048,0.818986569,0.877003821,0.030055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000139,Pancreas,0,0,0,0,1,0,0,2.822780299,2.719673886,3.086995179,1.796405701,2.001965734,1.055234826,2.913167138,2.344496702,1.733659341,0.376173163,2.45820124,2.5741863,0.103118891,2.549692016,2.931188808,2.197114154,2.22820045,2.52109533,2.62626124,0.095232329,2.790648367,2.772533844,2.927735148,2.389194887,1.964028992,1.597580708,2.624225885,2.422740988,2.513336589,2.574370986,2.626525323,2.832029633,2.01660292,1.772886108,2.537929845,2.495911672,1.470167996,0.844095857,2.55700969,2.317556416,2.422404763,2.712742999,2.727841208,2.259000153,2.793605792,2.47762734,2.436680511,2.393132832,2.178194643,1.778919154,1.847070273,2.189051095,2.561436482,1.953381109,2.142908576,2.277123325,0.941482442,1.807087373,1.653551643,2.429035929,2.706012713,2.303548113,2.366021245,1.782022898,2.557605208,2.495129716,2.714886742,2.35154326,0.620831515,2.418941765,0.620853891,2.036924343,1.938447843,1.831800213,2.349630375,2.34332808,2.091671104,2.830330519,2.603522464,1.765393032,2.18980876,2.261573999,1.780416161,2.774038264,2.132072687,2.316028565,0.027557324,3.105292839,1.034883083,0.470364802,3.870976194,-0.288082,-1.002309,3.752074,0.07878,0.967735,1.079294,0.883087,-0.427379,0.424372,2.590869,0.126558,0.143031,-0.595811,-0.639162,0.300576,-0.24204,-0.20371,-0.20516,-0.934398,-0.573194,0.364583,0.226469,-0.161067,0.04572,-0.317716,-0.202214,1.230153,0.039071,0.834208,0.87939376,0.792172588,0.611863005,0.606579754,1,0.921710235,0.810257643,0.698908092,0.787705115,1,0.609169695,,0.673769842,0.827853289,0.773128306,-0.087438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000147,Breast,0,0,0,0,0,0,1,3.080153532,2.857803813,2.692843776,1.893237367,2.038872834,1.685500683,3.168004245,0.088162659,2.702980039,2.246843115,2.323966593,1.686518664,1.825804603,1.545142528,2.883155495,2.568997423,2.341458158,2.864996537,3.054741773,1.820012402,0.614363819,0.10377763,2.398777382,1.495477299,2.015936068,2.249540882,2.810979352,2.59968507,2.722405354,2.344940192,2.459850824,2.796633738,1.836927827,0.633885421,1.836568212,2.927894803,1.235515855,1.453720487,2.287948301,2.342667778,2.195731425,2.614966342,2.702224251,2.55928457,2.698765688,2.600524888,2.755192302,2.447183601,2.097168006,0.112910676,0.287009176,2.463845679,2.408669901,2.613284942,2.332581084,2.576302902,0.712804126,2.523112506,2.221210014,2.650232303,3.017788874,2.772842494,2.637391123,2.10547527,2.949046304,2.666325972,1.856076601,2.52651855,0.600765965,0.076431507,0.292929653,0.903439528,2.068272749,2.319949956,1.651849,1.353520852,0.423355489,2.62219991,2.793944932,0.93065307,2.50938878,0.717562831,2.517748064,0.144120991,2.507691724,2.780527507,0.305783415,1.389703679,0.393408676,0.148072659,5.313837177,-0.310598,0.252292,4.273161,-0.624118,0.664268,0.955863,-0.825923,0.611123,-0.319672,0.168387,-0.493323,0.849479,-0.055706,0.604038,0.144749,0.403615,0.655186,-0.843041,1.087024,0.117286,0.141026,-0.553705,0.198186,-0.093031,-0.422961,-0.07002,-0.29836,-0.000487,1.299988,0.946656645,1,0.982574677,1,1,0.955944139,0.8502633,1,0.849640286,1,0.739167201,1,0.550718947,0.799992891,1,-1.000382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ACH-000155,Pancreas,0,0,0,0,1,0,0,3.108783474,2.74693994,2.095760279,2.038984928,1.819067813,1.766803865,2.005159967,1.800415134,1.57412446,0.297914991,2.856003274,2.638647417,0.32085045,2.433793935,2.905440499,2.150107812,2.340320121,2.427788769,1.612394447,0.396250659,2.633667882,2.666220504,2.410877515,2.905276303,1.935508879,1.362769244,2.641003874,2.398707991,2.661324258,2.649559678,2.673146862,2.691501677,2.153865162,1.787334248,2.066886024,2.455790155,1.585539725,0.15430528,2.424243811,2.467042067,2.477266796,2.596573754,2.851797463,1.541085571,2.863648457,2.42552796,2.470346527,2.732830957,2.221717136,2.723614106,0.072613343,2.166415825,2.700147087,2.399395092,2.147618745,2.202340906,0.710831838,1.510304737,1.805984572,2.691262185,2.702906451,2.497207381,2.445091257,1.863460548,2.827561175,2.404737603,2.708974289,2.383640075,0.988220614,2.375102885,0.82119304,2.159038261,2.067878236,2.227536897,2.373991309,2.74499425,2.534496202,2.863735375,2.562216779,1.578690514,2.312683496,2.40145539,2.149371378,2.478952391,1.933014085,2.515159076,0.112020662,3.477768235,2.53708137,0.956323207,2.540409225,-0.079917,-0.105293,3.563029,-0.093085,0.731568,0.415874,-0.596825,-0.28702,0.601437,1.256767,0.136788,0.049047,0.325138,-0.155605,-0.125222,-0.038713,-0.395969,-0.533421,-0.271503,0.472491,0.116198,0.196493,-0.158223,0.020488,-0.095306,0.369564,0.104952,0.062105,-2.255302,1,0.914256714,0.977358721,0.591399155,0.962258072,0.934005808,0.944914838,0.881759567,0.84394457,0.93717633,0.67260748,0.935881135,0.603256412,0.858972101,,-0.165249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACH-000161,Lung Adenocarcinoma,1,0,0,0,0,0,0,2.991061027,2.853984767,3.202888628,2.100076135,1.873695604,2.143275159,2.651583593,2.74605527,1.75504818,1.589216857,2.820699082,2.690196113,1.435727866,2.845575173,2.651071156,2.256393625,2.060612721,2.557820149,2.093027775,0.156619497,2.68323821,1.922047125,2.723035414,3.277097655,1.853197715,1.770401402,2.772745348,2.724134017,2.856718365,2.51161898,2.515593562,2.707854909,2.570601568,2.384880205,2.300544303,2.372580749,1.260618319,0.734678625,2.770277461,2.352748356,2.535752365,2.890297251,2.878231567,2.024114028,2.682787647,2.502071722,2.647431523,2.532935173,2.47456854,0.235485624,0.010555509,2.29840047,2.607700217,2.574626419,1.926536645,2.369935277,0.40214726,2.487320149,1.53387838,2.827325757,2.63781292,2.585168394,2.431015687,2.15944285,3.002735074,3.121953682,2.747769119,2.731927472,1.249722405,2.049812601,0.424398716,2.194072441,2.286452058,2.064312927,1.891413488,2.778649467,1.959622554,2.77643917,2.754368614,0.529907708,2.251167265,2.529502988,2.445363013,1.333187383,2.239473632,2.622876587,0.162658901,1.909615447,1.828326015,0.268454,3.712320641,-0.201434,-0.272537,1.175216,0.323966,0.141658,0.145849,-0.631857,0.299225,1.297598,0.187989,0.026856,0.079344,-0.015416,-0.247938,0.015235,-0.106285,0.368976,0.216469,0.489069,0.07537,0.326199,0.098027,0.172145,0.045894,-0.69421,-0.337977,0.042783,-0.085992,1.181819,0.798172878,0.727526142,0.606234368,0.746641874,1,1,0.920949801,0.529246515,0.797514079,1,0.826072799,0.879811946,0.689610967,0.78508814,0.80694224,-0.3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
